state	airport	airport_name	long	lat	date	arrivals	delayed	cancelled	diverted	carrier_del	weather_del	nas_del	security_del	late_aircraft_del	on_time	perc_carrier_del	perc_weather_del	perc_nas_del	perc_security_del	perc_late_aircraft_del
GA	ATL	Atlanta, GA: Hartsfield-Jackson Atlanta International	-84.42694444	33.64044444	2015-10-01	32594	3098	37	11	1021.05	30.31	1009.35	3.56	1033.75	0.904951831625453	32.958360232408	0.978373143963848	32.5806972240155	0.114912846998063	33.3683021304067
GA	ATL	Atlanta, GA: Hartsfield-Jackson Atlanta International	-84.42694444	33.64044444	2015-11-01	30903	4060	58	26	1110.7	60.93	1457.42	9.97	1420.99	0.868621169465748	27.3571428571429	1.50073891625616	35.8970443349754	0.245566502463054	34.9997536945813
GA	ATL	Atlanta, GA: Hartsfield-Jackson Atlanta International	-84.42694444	33.64044444	2015-12-01	31030	5474	277	148	1529.02	147.04	1614.83	9.7	2173.41	0.823590074121818	27.932407745707	2.68615272195835	29.5	0.177201315308732	39.7042382170259
GA	ATL	Atlanta, GA: Hartsfield-Jackson Atlanta International	-84.42694444	33.64044444	2016-01-01	29854	3984	429	17	1162.31	120.54	1196.3	1.48	1503.39	0.866550545990487	29.1744477911647	3.02560240963855	30.0276104417671	0.03714859437751	37.7356927710843
GA	ATL	Atlanta, GA: Hartsfield-Jackson Atlanta International	-84.42694444	33.64044444	2016-02-01	28740	4024	193	56	1050.01	121.26	1287.73	1.53	1563.49	0.859986082115518	26.0936878727634	3.01341948310139	32.0012425447316	0.0380218687872763	38.854125248509
GA	ATL	Atlanta, GA: Hartsfield-Jackson Atlanta International	-84.42694444	33.64044444	2016-03-01	32886	3519	94	110	1056.85	64.83	1014.13	2.3	1380.9	0.892993979200876	30.0326797385621	1.84228473998295	28.8186984938903	0.065359477124183	39.2412617220801
GA	ATL	Atlanta, GA: Hartsfield-Jackson Atlanta International	-84.42694444	33.64044444	2016-04-01	32188	3180	64	34	976.14	70.05	861.94	3.66	1268.22	0.901205418168261	30.6962264150943	2.20283018867925	27.1050314465409	0.115094339622642	39.8811320754717
GA	ATL	Atlanta, GA: Hartsfield-Jackson Atlanta International	-84.42694444	33.64044444	2016-05-01	33381	4125	30	24	1195.11	124.29	1180.95	5.46	1619.2	0.876426709804979	28.9723636363636	3.01309090909091	28.6290909090909	0.132363636363636	39.2533333333333
GA	ATL	Atlanta, GA: Hartsfield-Jackson Atlanta International	-84.42694444	33.64044444	2016-06-01	33268	5550	124	159	1507.39	168.26	1566.72	1.86	2305.76	0.83317301911747	27.1601801801802	3.03171171171171	28.2291891891892	0.0335135135135135	41.5452252252252
GA	ATL	Atlanta, GA: Hartsfield-Jackson Atlanta International	-84.42694444	33.64044444	2016-07-01	33940	6593	245	194	1791.83	273.48	1967.36	8.65	2551.68	0.805745433117266	27.1777642954649	4.14803579554073	29.8401334748976	0.131199757318368	38.7028666767784
GA	ATL	Atlanta, GA: Hartsfield-Jackson Atlanta International	-84.42694444	33.64044444	2016-08-01	34166	5838	740	39	1900.23	134.6	1500.15	7.81	2295.24	0.829128373236551	32.549331963001	2.30558410414526	25.6963001027749	0.133778691332648	39.3155190133607
GA	ATL	Atlanta, GA: Hartsfield-Jackson Atlanta International	-84.42694444	33.64044444	2016-09-01	31482	2913	19	47	890.83	93.32	792.17	3.25	1133.42	0.907470935772823	30.5811877789221	3.20357020254034	27.1943014074837	0.111568829385513	38.9090284929626
GA	ATL	Atlanta, GA: Hartsfield-Jackson Atlanta International	-84.42694444	33.64044444	2016-10-01	32750	2187	253	10	802.05	28.47	392.7	3.09	960.7	0.933221374045802	36.6735253772291	1.30178326474623	17.9561042524005	0.141289437585734	43.9277549154092
GA	ATL	Atlanta, GA: Hartsfield-Jackson Atlanta International	-84.42694444	33.64044444	2016-11-01	30954	2716	15	24	831.58	38.31	716.66	3.04	1126.41	0.912256897331524	30.6178203240059	1.41053019145803	26.3865979381443	0.111929307805596	41.4731222385862
GA	ATL	Atlanta, GA: Hartsfield-Jackson Atlanta International	-84.42694444	33.64044444	2016-12-01	30643	4978	144	22	1466.88	151.06	1353.12	5.84	2001.11	0.837548542897236	29.4672559260747	3.03455202892728	27.1820008035356	0.117316191241462	40.1990759341101
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2006-01-01	8230	1167	121	16	302.62	49.47	314.79	2.18	497.92	0.85820170109356	25.9314481576692	4.23907455012853	26.974293059126	0.186803770351328	42.6666666666667
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2006-02-01	7482	1500	121	27	353.92	55.31	463.57	3.42	623.76	0.799518845228549	23.5946666666667	3.68733333333333	30.9046666666667	0.228	41.584
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2006-03-01	8506	1501	69	46	356.66	63.32	417.78	6.46	656.77	0.823536327298378	23.761492338441	4.21852098600933	27.8334443704197	0.430379746835443	43.7554963357762
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2006-04-01	8157	1696	51	83	357.33	80.93	527.33	7.17	723.28	0.792080421723673	21.0689858490566	4.77181603773585	31.092570754717	0.422759433962264	42.6462264150943
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2006-05-01	8500	1879	56	42	409.62	111.57	573.92	5.48	778.43	0.778941176470588	21.7998935604045	5.93773283661522	30.5439063331559	0.291644491750931	41.4278871740287
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2006-06-01	8526	2312	70	33	586.44	109.15	554.85	7.45	1054.1	0.728829462819611	25.3650519031142	4.72102076124567	23.9987024221453	0.322231833910035	45.5925605536332
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2006-07-01	8824	2148	76	22	528.5	115.08	541.2	2.74	960.52	0.756572982774252	24.6042830540037	5.35754189944134	25.195530726257	0.12756052141527	44.7169459962756
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2006-08-01	8968	1747	105	44	421.51	72.92	400.89	35.89	815.81	0.805196253345227	24.1276473955352	4.1740125930166	22.9473382942187	2.05437893531769	46.6977676016027
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2006-09-01	8199	1651	86	14	261.19	116.07	648.12	5.73	619.91	0.798633979753628	15.8201090248334	7.03028467595397	39.2562083585706	0.347062386432465	37.5475469412477
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2006-10-01	8677	1703	92	41	285.1	57.28	635.39	4.92	720.3	0.803734009450271	16.7410452143277	3.36347621843805	37.3100411039342	0.2889019377569	42.2959483264827
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2006-11-01	8331	1354	93	27	263.6	36.36	457.86	8.2	587.97	0.837474492858	19.4682422451994	2.68537666174298	33.8153618906942	0.605612998522895	43.4246676514033
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2006-12-01	8535	2000	205	28	396.04	124.23	658.12	14.19	807.42	0.765670767428237	19.802	6.2115	32.906	0.7095	40.371
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2007-01-01	8195	1304	147	12	285.49	48.22	444.59	2.57	523.16	0.840878584502746	21.8934049079755	3.6978527607362	34.0943251533742	0.197085889570552	40.1196319018405
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2007-02-01	7320	1770	430	81	349.88	98.19	617.7	12.7	691.52	0.758196721311475	19.7672316384181	5.54745762711864	34.8983050847458	0.717514124293785	39.0689265536723
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2007-03-01	8189	1723	140	16	389.01	52.88	593.68	8.47	678.94	0.789595799242887	22.5774811375508	3.06906558328497	34.4561810795125	0.491584445734185	39.4045269878119
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2007-04-01	8091	1594	77	21	360.83	87.71	540.84	8.8	595.8	0.802990977629465	22.6367628607277	5.50250941028858	33.9297365119197	0.55207026348808	37.3776662484316
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2007-05-01	8265	1387	35	19	303.59	81.48	402.53	8.08	591.33	0.832183908045977	21.8882480173035	5.87454938716655	29.0216294160058	0.582552271088681	42.633741888969
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2007-06-01	8087	1910	55	21	403.94	98.97	484	12.65	910.43	0.763818474094225	21.1486910994764	5.18167539267016	25.3403141361257	0.662303664921466	47.6664921465969
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2007-07-01	8263	1976	45	40	420.39	97.6	454.39	6.35	997.25	0.760861672516035	21.2747975708502	4.93927125506073	22.9954453441296	0.321356275303644	50.4681174089069
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2007-08-01	8256	1873	65	73	398.06	89.13	520.17	12.77	852.87	0.773134689922481	21.252536038441	4.75867592098238	27.7720234917245	0.681793913507742	45.5349706353444
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2007-09-01	7744	947	44	16	195.67	32.4	272.39	5.18	441.35	0.877711776859504	20.662090813094	3.42133051742344	28.7634635691658	0.546990496304118	46.6050686378036
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2007-10-01	8150	1269	43	28	235.24	33.47	349.33	4.86	646.13	0.844294478527607	18.5374310480693	2.63750985027581	27.5279747832939	0.382978723404255	50.9164696611505
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2007-12-01	7663	2180	176	62	373.56	193.86	704.82	10.34	897.41	0.715516116403497	17.1357798165138	8.89266055045872	32.3311926605505	0.474311926605505	41.1655963302752
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2008-01-01	7698	1682	135	55	316.3	104.09	652.63	7.15	601.82	0.781501688750325	18.8049940546968	6.1884661117717	38.8008323424495	0.425089179548157	35.7800237812128
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2008-02-01	7263	1839	381	168	304.88	109.94	595.76	8.47	819.94	0.746798843453119	16.5785753126699	5.97824904839587	32.3958673191952	0.46057640021751	44.5861881457314
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2008-03-01	7808	1828	99	14	396.18	56.64	498.29	10.19	866.7	0.765881147540984	21.6728665207877	3.09846827133479	27.2587527352298	0.557439824945295	47.4124726477024
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2008-04-01	7697	1275	28	18	282.54	61.04	381.03	3.32	547.06	0.834351045862024	22.16	4.78745098039216	29.8847058823529	0.260392156862745	42.9066666666667
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2008-05-01	7654	1123	23	6	234.15	32.57	284.9	3.55	567.84	0.853279331068722	20.8504007123776	2.90026714158504	25.3695458593054	0.316117542297418	50.5645592163847
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2008-06-01	7299	1561	13	51	299.64	90.26	348.71	3.8	818.59	0.786135086998219	19.1953875720692	5.78219090326714	22.3388853299167	0.243433696348495	52.4401024983985
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2008-07-01	7431	1186	23	16	262.99	58.39	226.43	5.94	632.24	0.840398331314762	22.1745362563238	4.92327150084317	19.0919055649241	0.500843170320405	53.3086003372681
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2008-08-01	7330	992	28	38	207.17	52.71	189.15	3.61	539.37	0.864665757162347	20.8840725806452	5.31350806451613	19.0675403225806	0.363911290322581	54.3719758064516
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2008-09-01	6971	576	63	5	163.22	15.63	128.17	0.92	268.06	0.917371969588294	28.3368055555556	2.71354166666667	22.2517361111111	0.159722222222222	46.5381944444444
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2008-10-01	7260	635	24	6	177.38	5.73	132.65	0.7	318.52	0.912534435261708	27.9338582677165	0.902362204724409	20.8897637795276	0.110236220472441	50.1606299212598
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2008-11-01	6609	702	35	5	170.61	16.26	156.38	1.35	357.42	0.893781207444394	24.3034188034188	2.31623931623932	22.2763532763533	0.192307692307692	50.9145299145299
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2008-12-01	6580	1912	220	155	409.26	159.9	558.3	11.94	772.6	0.709422492401216	21.4048117154812	8.36297071129707	29.1997907949791	0.624476987447699	40.407949790795
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2009-01-01	6341	1072	151	23	234.99	51.56	333.54	2.59	449.3	0.830941491878253	21.9207089552239	4.80970149253731	31.1138059701493	0.24160447761194	41.9123134328358
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2009-02-01	5758	586	43	43	149.35	19.84	176.1	2	238.7	0.89822855158041	25.4863481228669	3.38566552901024	30.0511945392491	0.341296928327645	40.7337883959044
IL	MDW	Chicago, IL: Chicago Midway International	-87.75242444	41.7859825	2009-03-01	7091	1013	45	31	223.21	71.06	230.59	3.19	484.95	0.857142857142857	22.0345508390918	7.01480750246792	22.7630799605133	0.314906219151037	47.8726554787759
